Date;Entry Point Type;Entry Point Province;Entry Point Name;Continent;Nationality;Foreign Tourist Total
31/05/2021;Air Entry Point;Bali;I Gusti Ngurah Rai Airport;America;American;7
31/05/2021;Air Entry Point;Bali;I Gusti Ngurah Rai Airport;America;Canadian;0
31/05/2021;Air Entry Point;Bali;I Gusti Ngurah Rai Airport;America;Brazilian;0
31/05/2021;Air Entry Point;Bali;I Gusti Ngurah Rai Airport;America;Mexican;0
31/05/2021;Air Entry Point;Bali;I Gusti Ngurah Rai Airport;America;Other American;0
31/05/2021;Air Entry Point;Bali;I Gusti Ngurah Rai Airport;Oceania;Australian;0
31/05/2021;Air Entry Point;Bali;I Gusti Ngurah Rai Airport;Oceania;New Zealander;0
31/05/2021;Air Entry Point;Bali;I Gusti Ngurah Rai Airport;Oceania;Papua New Guinean;0
31/05/2021;Air Entry Point;Bali;I Gusti Ngurah Rai Airport;Oceania;Other Oceanian;0
31/05/2021;Air Entry Point;Bali;I Gusti Ngurah Rai Airport;Africa;South African;0
31/05/2021;Air Entry Point;Bali;I Gusti Ngurah Rai Airport;Africa;Other African;0
31/05/2021;Air Entry Point;Banten;Soekarno-Hatta Airport;Asia;Malaysian;216
31/05/2021;Air Entry Point;Banten;Soekarno-Hatta Airport;Asia;Filipino;351
31/05/2021;Air Entry Point;Banten;Soekarno-Hatta Airport;Asia;Singaporean;94
31/05/2021;Air Entry Point;Banten;Soekarno-Hatta Airport;Asia;Thai;156
31/05/2021;Air Entry Point;Banten;Soekarno-Hatta Airport;Asia;Vietnamese;23
31/05/2021;Air Entry Point;Banten;Soekarno-Hatta Airport;Asia;Hong Konger;0
31/05/2021;Air Entry Point;Banten;Soekarno-Hatta Airport;Asia;Indian;31
31/05/2021;Air Entry Point;Banten;Soekarno-Hatta Airport;Asia;Japanese;891
31/05/2021;Air Entry Point;Banten;Soekarno-Hatta Airport;Asia;South Korean;695
31/05/2021;Air Entry Point;Banten;Soekarno-Hatta Airport;Asia;Taiwanese;89
31/05/2021;Air Entry Point;Banten;Soekarno-Hatta Airport;Asia;Chinese;3026
31/05/2021;Air Entry Point;Banten;Soekarno-Hatta Airport;Asia;Timorese;4
31/05/2021;Air Entry Point;Banten;Soekarno-Hatta Airport;Asia;Saudi Arabian;355
31/05/2021;Air Entry Point;Banten;Soekarno-Hatta Airport;Asia;Kuwaiti;6
31/05/2021;Air Entry Point;Banten;Soekarno-Hatta Airport;Asia;Egyptian;69
31/05/2021;Air Entry Point;Banten;Soekarno-Hatta Airport;Asia;Emirati;18
31/05/2021;Air Entry Point;Banten;Soekarno-Hatta Airport;Asia;Yemeni;89
31/05/2021;Air Entry Point;Banten;Soekarno-Hatta Airport;Asia;Other Asian;1177
31/05/2021;Air Entry Point;Banten;Soekarno-Hatta Airport;Europe;French;362
31/05/2021;Air Entry Point;Banten;Soekarno-Hatta Airport;Europe;German;339
31/05/2021;Air Entry Point;Banten;Soekarno-Hatta Airport;Europe;Dutch;365
31/05/2021;Air Entry Point;Banten;Soekarno-Hatta Airport;Europe;British;420
31/05/2021;Air Entry Point;Banten;Soekarno-Hatta Airport;Europe;Russian;656
31/05/2021;Air Entry Point;Banten;Soekarno-Hatta Airport;Europe;Other European;1467
31/05/2021;Air Entry Point;Banten;Soekarno-Hatta Airport;America;American;986
31/05/2021;Air Entry Point;Banten;Soekarno-Hatta Airport;America;Canadian;113
31/05/2021;Air Entry Point;Banten;Soekarno-Hatta Airport;America;Brazilian;87
31/05/2021;Air Entry Point;Banten;Soekarno-Hatta Airport;America;Mexican;16
31/05/2021;Air Entry Point;Banten;Soekarno-Hatta Airport;America;Other American;72
31/05/2021;Air Entry Point;Banten;Soekarno-Hatta Airport;Oceania;Australian;210
31/05/2021;Air Entry Point;Banten;Soekarno-Hatta Airport;Oceania;New Zealander;50
31/05/2021;Air Entry Point;Banten;Soekarno-Hatta Airport;Oceania;Papua New Guinean;0
31/05/2021;Air Entry Point;Banten;Soekarno-Hatta Airport;Oceania;Other Oceanian;8
31/05/2021;Air Entry Point;Banten;Soekarno-Hatta Airport;Africa;South African;95
31/05/2021;Air Entry Point;Banten;Soekarno-Hatta Airport;Africa;Other African;239
31/05/2021;Air Entry Point;Jawa Timur;Juanda Airport;Asia;Malaysian;12
31/05/2021;Air Entry Point;Jawa Timur;Juanda Airport;Asia;Filipino;3
31/05/2021;Air Entry Point;Jawa Timur;Juanda Airport;Asia;Singaporean;6
31/05/2021;Air Entry Point;Jawa Timur;Juanda Airport;Asia;Thai;0
31/05/2021;Air Entry Point;Jawa Timur;Juanda Airport;Asia;Vietnamese;0
31/05/2021;Air Entry Point;Jawa Timur;Juanda Airport;Asia;Hong Konger;0
31/05/2021;Air Entry Point;Jawa Timur;Juanda Airport;Asia;Indian;0
31/05/2021;Air Entry Point;Jawa Timur;Juanda Airport;Asia;Japanese;16
31/05/2021;Air Entry Point;Jawa Timur;Juanda Airport;Asia;South Korean;14
31/05/2021;Air Entry Point;Jawa Timur;Juanda Airport;Asia;Taiwanese;2
31/05/2021;Air Entry Point;Jawa Timur;Juanda Airport;Asia;Chinese;6
31/05/2021;Air Entry Point;Jawa Timur;Juanda Airport;Asia;Timorese;3
31/05/2021;Air Entry Point;Jawa Timur;Juanda Airport;Asia;Saudi Arabian;0
31/05/2021;Air Entry Point;Jawa Timur;Juanda Airport;Asia;Kuwaiti;0
31/05/2021;Air Entry Point;Jawa Timur;Juanda Airport;Asia;Egyptian;0
31/05/2021;Air Entry Point;Jawa Timur;Juanda Airport;Asia;Emirati;0
31/05/2021;Air Entry Point;Jawa Timur;Juanda Airport;Asia;Yemeni;0
31/05/2021;Air Entry Point;Jawa Timur;Juanda Airport;Asia;Other Asian;50
31/05/2021;Air Entry Point;Jawa Timur;Juanda Airport;Europe;French;3
31/05/2021;Air Entry Point;Jawa Timur;Juanda Airport;Europe;German;8
31/05/2021;Air Entry Point;Jawa Timur;Juanda Airport;Europe;Dutch;9
31/05/2021;Air Entry Point;Jawa Timur;Juanda Airport;Europe;British;1
31/05/2021;Air Entry Point;Jawa Timur;Juanda Airport;Europe;Russian;0
31/05/2021;Air Entry Point;Jawa Timur;Juanda Airport;Europe;Other European;5
31/05/2021;Air Entry Point;Jawa Timur;Juanda Airport;America;American;19
31/05/2021;Air Entry Point;Jawa Timur;Juanda Airport;America;Canadian;0
31/05/2021;Air Entry Point;Jawa Timur;Juanda Airport;America;Brazilian;0
31/05/2021;Air Entry Point;Jawa Timur;Juanda Airport;America;Mexican;0
31/05/2021;Air Entry Point;Jawa Timur;Juanda Airport;America;Other American;0
31/05/2021;Air Entry Point;Jawa Timur;Juanda Airport;Oceania;Australian;2
31/05/2021;Air Entry Point;Jawa Timur;Juanda Airport;Oceania;New Zealander;0
31/05/2021;Air Entry Point;Jawa Timur;Juanda Airport;Oceania;Papua New Guinean;0
31/05/2021;Air Entry Point;Jawa Timur;Juanda Airport;Oceania;Other Oceanian;0
31/05/2021;Air Entry Point;Jawa Timur;Juanda Airport;Africa;South African;0
31/05/2021;Air Entry Point;Jawa Timur;Juanda Airport;Africa;Other African;1
31/05/2021;Air Entry Point;Sumatera Utara;Kualanamu Airport;Asia;Malaysian;17
31/05/2021;Air Entry Point;Sumatera Utara;Kualanamu Airport;Asia;Filipino;0
31/05/2021;Air Entry Point;Sumatera Utara;Kualanamu Airport;Asia;Singaporean;2
31/05/2021;Air Entry Point;Sumatera Utara;Kualanamu Airport;Asia;Thai;0
31/05/2021;Air Entry Point;Sumatera Utara;Kualanamu Airport;Asia;Vietnamese;1
31/05/2021;Air Entry Point;Sumatera Utara;Kualanamu Airport;Asia;Hong Konger;0
31/05/2021;Air Entry Point;Sumatera Utara;Kualanamu Airport;Asia;Indian;0
31/05/2021;Air Entry Point;Sumatera Utara;Kualanamu Airport;Asia;Japanese;0
31/05/2021;Air Entry Point;Sumatera Utara;Kualanamu Airport;Asia;South Korean;0
31/05/2021;Air Entry Point;Sumatera Utara;Kualanamu Airport;Asia;Taiwanese;4
31/05/2021;Air Entry Point;Sumatera Utara;Kualanamu Airport;Asia;Chinese;8
31/05/2021;Air Entry Point;Sumatera Utara;Kualanamu Airport;Asia;Timorese;0
31/05/2021;Air Entry Point;Sumatera Utara;Kualanamu Airport;Asia;Saudi Arabian;0
31/05/2021;Air Entry Point;Sumatera Utara;Kualanamu Airport;Asia;Kuwaiti;0
31/05/2021;Air Entry Point;Sumatera Utara;Kualanamu Airport;Asia;Egyptian;0
31/05/2021;Air Entry Point;Sumatera Utara;Kualanamu Airport;Asia;Emirati;0
31/05/2021;Air Entry Point;Sumatera Utara;Kualanamu Airport;Asia;Yemeni;0
31/05/2021;Air Entry Point;Sumatera Utara;Kualanamu Airport;Asia;Other Asian;11
31/05/2021;Air Entry Point;Sumatera Utara;Kualanamu Airport;Europe;French;0
31/05/2021;Air Entry Point;Sumatera Utara;Kualanamu Airport;Europe;German;1
31/05/2021;Air Entry Point;Sumatera Utara;Kualanamu Airport;Europe;Dutch;0
31/05/2021;Air Entry Point;Sumatera Utara;Kualanamu Airport;Europe;British;2
31/05/2021;Air Entry Point;Sumatera Utara;Kualanamu Airport;Europe;Russian;0
31/05/2021;Air Entry Point;Sumatera Utara;Kualanamu Airport;Europe;Other European;1
31/05/2021;Air Entry Point;Sumatera Utara;Kualanamu Airport;America;American;0
31/05/2021;Air Entry Point;Sumatera Utara;Kualanamu Airport;America;Canadian;3
31/05/2021;Air Entry Point;Sumatera Utara;Kualanamu Airport;America;Brazilian;0
31/05/2021;Air Entry Point;Sumatera Utara;Kualanamu Airport;America;Mexican;0
31/05/2021;Air Entry Point;Sumatera Utara;Kualanamu Airport;America;Other American;0
31/05/2021;Air Entry Point;Sumatera Utara;Kualanamu Airport;Oceania;Australian;0
31/05/2021;Air Entry Point;Sumatera Utara;Kualanamu Airport;Oceania;New Zealander;0
31/05/2021;Air Entry Point;Sumatera Utara;Kualanamu Airport;Oceania;Papua New Guinean;0
31/05/2021;Air Entry Point;Sumatera Utara;Kualanamu Airport;Oceania;Other Oceanian;0
31/05/2021;Air Entry Point;Sumatera Utara;Kualanamu Airport;Africa;South African;0
31/05/2021;Air Entry Point;Sumatera Utara;Kualanamu Airport;Africa;Other African;0
31/05/2021;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Asia;Malaysian;0
31/05/2021;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Asia;Filipino;0
31/05/2021;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Asia;Singaporean;0
31/05/2021;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Asia;Thai;0
31/05/2021;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Asia;Vietnamese;0
31/05/2021;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Asia;Hong Konger;0
31/05/2021;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Asia;Indian;1
31/05/2021;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Asia;Japanese;0
31/05/2021;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Asia;South Korean;0
31/05/2021;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Asia;Taiwanese;0
31/05/2021;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Asia;Chinese;0
31/05/2021;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Asia;Timorese;0
31/05/2021;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Asia;Saudi Arabian;0
31/05/2021;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Asia;Kuwaiti;0
31/05/2021;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Asia;Egyptian;0
31/05/2021;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Asia;Emirati;0
31/05/2021;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Asia;Yemeni;0
31/05/2021;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Asia;Other Asian;0
31/05/2021;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Europe;French;0
31/05/2021;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Europe;German;0
31/05/2021;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Europe;Dutch;0
31/05/2021;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Europe;British;0
31/05/2021;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Europe;Russian;0
31/05/2021;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Europe;Other European;0
31/05/2021;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;America;American;0
31/05/2021;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;America;Canadian;0
31/05/2021;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;America;Brazilian;0
31/05/2021;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;America;Mexican;0
31/05/2021;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;America;Other American;0
31/05/2021;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Oceania;Australian;0
31/05/2021;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Oceania;New Zealander;0
31/05/2021;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Oceania;Papua New Guinean;0
31/05/2021;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Oceania;Other Oceanian;0
31/05/2021;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Africa;South African;0
31/05/2021;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Africa;Other African;0
31/05/2021;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Asia;Malaysian;0
31/05/2021;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Asia;Filipino;0
31/05/2021;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Asia;Singaporean;0
31/05/2021;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Asia;Thai;0
31/05/2021;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Asia;Vietnamese;0
31/05/2021;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Asia;Hong Konger;0
31/05/2021;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Asia;Indian;0
31/05/2021;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Asia;Japanese;0
31/05/2021;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Asia;South Korean;0
31/05/2021;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Asia;Taiwanese;0
